created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-02-03T22:34:41Z,1621638332877774800,1621638332877774848,🔴 | Junior Roldán fue sobreseído. Te explicamos por qué el cabecilla de la banda Los Choneros quedaría en libertad. » https://t.co/j4mGZTbwwz https://t.co/GveSE2bo2w,🔴 | Junior Roldán fue sobreseído. Te explicamos por qué el cabecilla de la banda Los Choneros quedaría en libertad. » https://t.co/j4mGZTbwwz https://t.co/GveSE2bo2w,FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7,30,FALSE,NA,FALSE,NA,es,FALSE,NA,141,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T22:25:39Z,1621636060022194200,1621636060022194176,Precios de las entradas para Guayaquil City vs. Barcelona S.C. de la Noche Ciudadana. ⬇️ https://t.co/1gFvRxREVT https://t.co/BOMThGAEZW,Precios de las entradas para Guayaquil City vs. Barcelona S.C. de la Noche Ciudadana. ⬇️ https://t.co/1gFvRxREVT https://t.co/BOMThGAEZW,FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,10,13,FALSE,NA,FALSE,NA,es,FALSE,NA,112,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T22:00:13Z,1621629656955846700,1621629656955846658,"🔴 💻 ✏️ Unidades educativas pueden optar por la virtualidad. Ministerio de Educación emitió un comunicado para que los planteles que servirán como lugar de votación les puedan dar clases ""online"".
-
Detalles aquí⬇️: https://t.co/mHrsALkg86","🔴 💻 ✏️ Unidades educativas pueden optar por la virtualidad. Ministerio de Educación emitió un comunicado para que los planteles que servirán como lugar de votación les puedan dar clases ""online"".
-
Detalles aquí⬇️: https://t.co/mHrsALkg86",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,13,FALSE,NA,FALSE,NA,es,FALSE,NA,238,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T21:40:38Z,1621624728023715800,1621624728023715840,"Samsung presenta una nueva era de innovación móvil, incluida una visión inspiradora de la sostenibilidad. Véalo aquí. ▶️ https://t.co/6wqmxSb7LY","Samsung presenta una nueva era de innovación móvil, incluida una visión inspiradora de la sostenibilidad. Véalo aquí. ▶️ https://t.co/6wqmxSb7LY",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,13,19,FALSE,NA,FALSE,NA,es,FALSE,NA,144,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T21:30:01Z,1621622057514442800,1621622057514442760,"🔴 Hombre fue encontrado muerto en las orillas de la Trinitaria, Guayaquil.
-
Todos los detalles aquí ⬇️ https://t.co/opapSUfAwy","🔴 Hombre fue encontrado muerto en las orillas de la Trinitaria, Guayaquil.
-
Todos los detalles aquí ⬇️ https://t.co/opapSUfAwy",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,9,12,FALSE,NA,FALSE,NA,es,FALSE,NA,127,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T21:00:12Z,1621614553875333e3,1621614553875333120,"🔴 Abusador sería parte de una banda delictiva en Guayaquil. Padres de los niños abusados denunciaron el hecho al darse cuenta que el supuesto profesor de fútbol pretendía traficar los menores de edad. 
-
Detalles aquí⬇️: https://t.co/7RUYhNiJqQ","🔴 Abusador sería parte de una banda delictiva en Guayaquil. Padres de los niños abusados denunciaron el hecho al darse cuenta que el supuesto profesor de fútbol pretendía traficar los menores de edad. 
-
Detalles aquí⬇️: https://t.co/7RUYhNiJqQ",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,11,FALSE,NA,FALSE,NA,es,FALSE,NA,244,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T20:32:14Z,1621607517615980500,1621607517615980544,"A puro gol: Enner Valencia registra más de 20 goles en la temporada. 

➡️ https://t.co/e9ZrM4KCsD https://t.co/ngUQWTnek7","A puro gol: Enner Valencia registra más de 20 goles en la temporada. 

➡️ https://t.co/e9ZrM4KCsD https://t.co/ngUQWTnek7",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,7,FALSE,NA,FALSE,NA,es,FALSE,NA,97,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T20:00:07Z,1621599434197827600,1621599434197827585,"🇪🇨👊🏻 Se reprograma la primera pelea de Chito Vera del 2023 para marzo. ⬇️
https://t.co/7Kjs8efDKh","🇪🇨👊🏻 Se reprograma la primera pelea de Chito Vera del 2023 para marzo. ⬇️
https://t.co/7Kjs8efDKh",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,7,FALSE,NA,FALSE,NA,es,FALSE,NA,97,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T19:39:39Z,1621594281566769200,1621594281566769158,"🥳 Shakira cantó, bailó y agradeció a sus fanáticos desde su balcón. Vea aquí su reacción. » https://t.co/w6rj7udKHC https://t.co/LiS1zw3gAg","🥳 Shakira cantó, bailó y agradeció a sus fanáticos desde su balcón. Vea aquí su reacción. » https://t.co/w6rj7udKHC https://t.co/LiS1zw3gAg",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,16,FALSE,NA,FALSE,NA,es,FALSE,NA,115,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T17:53:28Z,1.6215675623109919e+18,1621567562310991873,¿Planea no participar de esta jornada electoral? Conozca el valor de las sanciones aquí »https://t.co/bLXZ0LdJkP,¿Planea no participar de esta jornada electoral? Conozca el valor de las sanciones aquí »https://t.co/bLXZ0LdJkP,FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,7,FALSE,NA,FALSE,NA,es,FALSE,NA,112,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T17:33:18Z,1621562484665585700,1621562484665585664,El doctor Orlando Pin asegura haber tenido casos de menores de edad que han consumido clonazepam por un reto viral en redes sociales. »(VIDEO) https://t.co/BBgiiBo4eS,El doctor Orlando Pin asegura haber tenido casos de menores de edad que han consumido clonazepam por un reto viral en redes sociales. »(VIDEO) https://t.co/BBgiiBo4eS,FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,3,FALSE,NA,FALSE,NA,es,FALSE,NA,166,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T17:03:34Z,1621555001448431600,1621555001448431617,"🚨 Ricardo Gareca confirma que se encuentra en conversaciones con La Tri 🇪🇨

(VIDEO) Entrevista completa aquí ⬇️
https://t.co/zQyXK1ihl6 https://t.co/79OrV1e16D","🚨 Ricardo Gareca confirma que se encuentra en conversaciones con La Tri 🇪🇨

(VIDEO) Entrevista completa aquí ⬇️
https://t.co/zQyXK1ihl6 https://t.co/79OrV1e16D",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,13,FALSE,NA,FALSE,NA,es,FALSE,NA,135,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T16:00:22Z,1621539098019119e3,1621539098019119104,"Angerson Santos nació por cesárea, mide 59 cm de alto y pesa 7,3 kg. Su particular caso se denomina macrosomía. » https://t.co/WxZpioTAfA https://t.co/efd9ffcSQ4","Angerson Santos nació por cesárea, mide 59 cm de alto y pesa 7,3 kg. Su particular caso se denomina macrosomía. » https://t.co/WxZpioTAfA https://t.co/efd9ffcSQ4",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,6,FALSE,NA,FALSE,NA,es,FALSE,NA,137,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T15:30:08Z,1621531488532447200,1621531488532447232,"Allan, el niño que fue captado siendo agredido por su madre en la provincia de Tungurahua aparece en un nuevo video. » https://t.co/WzRNIk5ZjF https://t.co/AeSLCrMDyC","Allan, el niño que fue captado siendo agredido por su madre en la provincia de Tungurahua aparece en un nuevo video. » https://t.co/WzRNIk5ZjF https://t.co/AeSLCrMDyC",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,14,FALSE,NA,FALSE,NA,es,FALSE,NA,142,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T15:00:15Z,1621523970343190500,1621523970343190528,"🔴 Acusado de abuso sexual contra niños en Guayaquil, pertenecería a una banda de tráfico de menores y pornografía infantil. 
-
Detalles aquí⬇️: https://t.co/xaYyc1qrOj","🔴 Acusado de abuso sexual contra niños en Guayaquil, pertenecería a una banda de tráfico de menores y pornografía infantil. 
-
Detalles aquí⬇️: https://t.co/xaYyc1qrOj",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,4,FALSE,NA,FALSE,NA,es,FALSE,NA,167,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T14:56:17Z,1621522969590919200,1621522969590919168,"CAMBIO DE FECHA 🇪🇨👊🏻

Se reprograma la primera pelea de Chito Vera del 2023 para marzo. ⬇️
https://t.co/7Kjs8egbzP https://t.co/Krj0lcs2AU","CAMBIO DE FECHA 🇪🇨👊🏻

Se reprograma la primera pelea de Chito Vera del 2023 para marzo. ⬇️
https://t.co/7Kjs8egbzP https://t.co/Krj0lcs2AU",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,4,FALSE,NA,FALSE,NA,es,FALSE,NA,114,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T14:30:03Z,1621516370348490800,1621516370348490753,"El Registro Civil mantiene sus horarios extendidos para la emisión de cédulas. 
-
Detalles aquí⬇️: https://t.co/wYh8TjoxxB","El Registro Civil mantiene sus horarios extendidos para la emisión de cédulas. 
-
Detalles aquí⬇️: https://t.co/wYh8TjoxxB",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,7,FALSE,NA,FALSE,NA,es,FALSE,NA,122,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T14:00:13Z,1621508863618089e3,1621508863618088963,"😷 El CNE y el Ministerio de Salud ejecutarán protocolos de bioseguridad en los recintos. 
-
Detalles aquí⬇️: https://t.co/vo4iIxcoj1","😷 El CNE y el Ministerio de Salud ejecutarán protocolos de bioseguridad en los recintos. 
-
Detalles aquí⬇️: https://t.co/vo4iIxcoj1",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,6,FALSE,NA,FALSE,NA,es,FALSE,NA,132,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T13:30:02Z,1621501263908061200,1621501263908061185,"🐕 Pitbull que mató a un bebé en Guayaquil sería sacrificado. 
-
Detalles aquí⬇️: https://t.co/tZufymb19B","🐕 Pitbull que mató a un bebé en Guayaquil sería sacrificado. 
-
Detalles aquí⬇️: https://t.co/tZufymb19B",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,15,31,FALSE,NA,FALSE,NA,es,FALSE,NA,104,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T13:01:00Z,1621493960513392600,1621493960513392640,"🔴 Un muerto y dos heridos tras ataque a bala en el Guasmo Sur. 
-
Detalles aquí⬇️: https://t.co/DMY5ENQ1Hw","🔴 Un muerto y dos heridos tras ataque a bala en el Guasmo Sur. 
-
Detalles aquí⬇️: https://t.co/DMY5ENQ1Hw",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,10,FALSE,NA,FALSE,NA,es,FALSE,NA,106,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T04:03:47Z,1621358764606607400,1621358764606607360,"🔍El tema ‘Delitos Policiales’ de nuestra periodista @AlmaCede recibió una mención de honor en el premio nacional Eugenio Espejo 2022, en la categoría investigación. Véalo aquí. https://t.co/cBJ3fPz2LN 📲","🔍El tema ‘Delitos Policiales’ de nuestra periodista @AlmaCede recibió una mención de honor en el premio nacional Eugenio Espejo 2022, en la categoría investigación. Véalo aquí. https://t.co/cBJ3fPz2LN 📲",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,7,FALSE,NA,FALSE,NA,es,FALSE,NA,202,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T02:16:40Z,1621331806225064e3,1621331806225063938,"📌Anggy Díaz fue asesinada por su esposo, Jared Dicus. La pareja se había casado. Entérese del caso que conmociona al mundo. » https://t.co/2OpCToKHZ4 https://t.co/c8FlI4jaVc","📌Anggy Díaz fue asesinada por su esposo, Jared Dicus. La pareja se había casado. Entérese del caso que conmociona al mundo. » https://t.co/2OpCToKHZ4 https://t.co/c8FlI4jaVc",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,28,52,FALSE,NA,FALSE,NA,es,FALSE,NA,149,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T02:00:04Z,1621327630657097700,1621327630657097728,🤔¿Cómo evitar el fin del mundo? Inteligencia artificial responde y trae temor a expertos. Esto dijo. » https://t.co/OYefFT4It6,🤔¿Cómo evitar el fin del mundo? Inteligencia artificial responde y trae temor a expertos. Esto dijo. » https://t.co/OYefFT4It6,FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7,11,FALSE,NA,FALSE,NA,es,FALSE,NA,126,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T01:30:01Z,1621320066452054e3,1621320066452054018,La masacre en Daule es un caso que confirma delitos de clonación. Te contamos cómo las mafias suplantan identidades. ▶️ https://t.co/VS5aUUIQnu,La masacre en Daule es un caso que confirma delitos de clonación. Te contamos cómo las mafias suplantan identidades. ▶️ https://t.co/VS5aUUIQnu,FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,7,FALSE,NA,FALSE,NA,es,FALSE,NA,143,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T01:00:02Z,1621312521125740500,1621312521125740544,🎈 Shakira y Piqué celebran este 2 de febrero sus respectivos cumpleaños. Vea aquí cómo reacciona la expareja en este día. »  https://t.co/v0eBi2zM5m,🎈 Shakira y Piqué celebran este 2 de febrero sus respectivos cumpleaños. Vea aquí cómo reacciona la expareja en este día. »  https://t.co/v0eBi2zM5m,FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,8,FALSE,NA,FALSE,NA,es,FALSE,NA,148,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T00:00:06Z,1621297438307786800,1621297438307786753,"Así inició la jornada de votación de reos sin sentencia condenatoria ejecutoriada en las cárceles.
-
Véalo aquí: ⬇️
https://t.co/57BxOITQxv","Así inició la jornada de votación de reos sin sentencia condenatoria ejecutoriada en las cárceles.
-
Véalo aquí: ⬇️
https://t.co/57BxOITQxv",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,6,FALSE,NA,FALSE,NA,es,FALSE,NA,139,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T23:00:13Z,1621282367720591400,1621282367720591360,☄️💚 El cometa verde fue captado 50 mil años después. Vea aquí las imágenes que dejó en su paso por la Tierra. » https://t.co/qHNpVgjYvg,☄️💚 El cometa verde fue captado 50 mil años después. Vea aquí las imágenes que dejó en su paso por la Tierra. » https://t.co/qHNpVgjYvg,FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,10,FALSE,NA,FALSE,NA,es,FALSE,NA,135,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:00:11Z,1621267261284651e3,1621267261284651009,🤔¿Cómo evitar el fin del mundo? Inteligencia artificial responde y trae temor a expertos. Esto dijo. » https://t.co/OYefFT4It6 https://t.co/IpYedXINYV,🤔¿Cómo evitar el fin del mundo? Inteligencia artificial responde y trae temor a expertos. Esto dijo. » https://t.co/OYefFT4It6 https://t.co/IpYedXINYV,FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,25,FALSE,NA,FALSE,NA,es,FALSE,NA,126,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T21:00:07Z,1621252146921357300,1621252146921357315,"El Registro Civil mantiene sus horarios extendidos por la cercanía de las elecciones seccionales. 
-
Detalles aquí⬇️: https://t.co/Fsq1TTaZmg","El Registro Civil mantiene sus horarios extendidos por la cercanía de las elecciones seccionales. 
-
Detalles aquí⬇️: https://t.co/Fsq1TTaZmg",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,7,FALSE,NA,FALSE,NA,es,FALSE,NA,141,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T20:34:47Z,1621245771793289200,1621245771793289217,"Varane publicó en sus redes sociales una emotiva despedida a la Selección de Francia. 🇫🇷❌

Detalles aquí ⬇️: https://t.co/ib6Ue8oc35 https://t.co/5JA3uC3T5F","Varane publicó en sus redes sociales una emotiva despedida a la Selección de Francia. 🇫🇷❌

Detalles aquí ⬇️: https://t.co/ib6Ue8oc35 https://t.co/5JA3uC3T5F",FALSE,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,6,FALSE,NA,FALSE,NA,es,FALSE,NA,132,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
